id,city,month,avg_high_tem,avg_low_tem,extreme_high_tem,extreme_low_tem,avg_air_quality,best_air,best_air_date,worst_air,worst_air_date
26626,莆田,2015年05月历史天气,27℃,21℃,32℃,18℃,0,0,05/01,0,05/01
26627,莆田,2015年04月历史天气,25℃,16℃,32℃,9℃,0,0,04/01,0,04/01
26628,莆田,2015年03月历史天气,19℃,12℃,28℃,7℃,0,0,03/01,0,03/01
26629,莆田,2015年02月历史天气,17℃,10℃,23℃,6℃,0,0,02/01,0,02/01
26630,莆田,2015年01月历史天气,16℃,9℃,21℃,6℃,0,0,01/01,0,01/01
26631,莆田,2014年12月历史天气,16℃,10℃,23℃,7℃,0,0,12/01,0,12/01
26632,莆田,2014年11月历史天气,23℃,17℃,29℃,15℃,0,0,11/01,0,11/01
26633,莆田,2014年10月历史天气,27℃,20℃,31℃,18℃,0,0,10/01,0,10/01
26634,莆田,2014年09月历史天气,32℃,25℃,35℃,24℃,0,0,09/01,0,09/01
26635,莆田,2014年08月历史天气,33℃,26℃,36℃,25℃,0,0,08/01,0,08/01
26636,莆田,2014年07月历史天气,34℃,27℃,36℃,24℃,0,0,07/01,0,07/01
26637,莆田,2014年06月历史天气,29℃,25℃,33℃,22℃,0,0,06/01,0,06/01
26638,莆田,2014年05月历史天气,25℃,20℃,31℃,15℃,0,0,05/01,0,05/01
26639,莆田,2014年04月历史天气,23℃,16℃,29℃,12℃,0,0,04/01,0,04/01
26640,莆田,2014年03月历史天气,19℃,12℃,27℃,8℃,0,0,03/01,0,03/01
26641,莆田,2014年02月历史天气,16℃,9℃,25℃,4℃,0,0,02/01,0,02/01
26642,莆田,2014年01月历史天气,17℃,8℃,24℃,5℃,0,0,01/01,0,01/01
26643,莆田,2013年12月历史天气,16℃,10℃,22℃,5℃,0,0,12/01,0,12/01
26644,莆田,2013年11月历史天气,22℃,16℃,29℃,7℃,0,0,11/01,0,11/01
26645,莆田,2013年10月历史天气,27℃,20℃,31℃,14℃,0,0,10/01,0,10/01
26646,莆田,2013年09月历史天气,30℃,24℃,33℃,23℃,0,0,09/01,0,09/01
26647,莆田,2013年08月历史天气,33℃,26℃,36℃,25℃,0,0,08/01,0,08/01
26648,莆田,2013年07月历史天气,33℃,25℃,35℃,24℃,0,0,07/01,0,07/01
26649,莆田,2013年06月历史天气,30℃,24℃,35℃,20℃,0,0,06/01,0,06/01
26650,莆田,2013年05月历史天气,27℃,20℃,33℃,13℃,0,0,05/01,0,05/01
26651,莆田,2013年04月历史天气,22℃,15℃,29℃,10℃,0,0,04/01,0,04/01
26652,莆田,2013年03月历史天气,21℃,12℃,28℃,7℃,0,0,03/01,0,03/01
26653,莆田,2013年02月历史天气,18℃,11℃,25℃,4℃,0,0,02/01,0,02/01
26654,莆田,2013年01月历史天气,15℃,9℃,21℃,4℃,0,0,01/01,0,01/01
26655,莆田,2012年12月历史天气,17℃,11℃,22℃,4℃,0,0,12/01,0,12/01
26656,莆田,2012年11月历史天气,21℃,16℃,25℃,13℃,0,0,11/01,0,11/01
26657,莆田,2012年10月历史天气,26℃,19℃,29℃,15℃,0,0,10/01,0,10/01
26658,莆田,2012年09月历史天气,30℃,24℃,34℃,21℃,0,0,09/01,0,09/01
26659,莆田,2012年08月历史天气,32℃,26℃,36℃,25℃,0,0,08/01,0,08/01
26660,莆田,2012年07月历史天气,33℃,26℃,36℃,26℃,0,0,07/01,0,07/01
26661,莆田,2012年06月历史天气,29℃,24℃,33℃,21℃,0,0,06/01,0,06/01
26662,莆田,2012年05月历史天气,26℃,20℃,30℃,17℃,0,0,05/01,0,05/01
26663,莆田,2012年04月历史天气,25℃,19℃,30℃,16℃,0,0,04/01,0,04/01
26664,莆田,2012年03月历史天气,19℃,12℃,27℃,6℃,0,0,03/01,0,03/01
26665,莆田,2012年02月历史天气,13℃,9℃,22℃,6℃,0,0,02/01,0,02/01
26666,莆田,2012年01月历史天气,13℃,9℃,20℃,4℃,0,0,01/01,0,01/01
26667,莆田,2011年12月历史天气,16℃,11℃,23℃,7℃,0,0,12/01,0,12/01
26668,莆田,2011年11月历史天气,23℃,17℃,31℃,14℃,0,0,11/01,0,11/01
26669,莆田,2011年10月历史天气,25℃,20℃,29℃,17℃,0,0,10/01,0,10/01
26670,莆田,2011年09月历史天气,29℃,24℃,33℃,21℃,0,0,09/01,0,09/01
26671,莆田,2011年08月历史天气,33℃,26℃,35℃,24℃,0,0,08/01,0,08/01
26672,莆田,2011年07月历史天气,32℃,25℃,35℃,24℃,0,0,07/01,0,07/01
26673,莆田,2011年06月历史天气,31℃,25℃,34℃,22℃,0,0,06/01,0,06/01
26674,莆田,2011年05月历史天气,25℃,19℃,31℃,15℃,0,0,05/01,0,05/01
26675,莆田,2011年04月历史天气,24℃,16℃,31℃,10℃,0,0,04/01,0,04/01
26676,莆田,2011年03月历史天气,16℃,10℃,24℃,8℃,0,0,03/01,0,03/01
26677,莆田,2011年02月历史天气,16℃,9℃,24℃,6℃,0,0,02/01,0,02/01
26678,莆田,2011年01月历史天气,13℃,6℃,18℃,4℃,0,0,01/01,0,01/01
26679,攀枝花,2022年04月历史天气,26℃,13℃,36℃,7℃,33,11,04/01,55,04/08
26680,攀枝花,2022年03月历史天气,30℃,12℃,35℃,8℃,48,14,03/27,82,03/16
26681,攀枝花,2022年02月历史天气,19℃,7℃,26℃,1℃,40,17,02/16,63,02/03
26682,攀枝花,2022年01月历史天气,19℃,4℃,24℃,-4℃,97,18,01/29,176,01/11
26683,攀枝花,2021年12月历史天气,20℃,7℃,25℃,-1℃,56,25,12/23,88,12/06
26684,攀枝花,2021年11月历史天气,23℃,10℃,29℃,0℃,48,16,11/15,81,11/09
26685,攀枝花,2021年10月历史天气,26℃,16℃,34℃,10℃,39,6,10/21,73,10/17
26686,攀枝花,2021年09月历史天气,28℃,18℃,32℃,11℃,41,9,09/01,74,09/08
26687,攀枝花,2021年08月历史天气,29℃,20℃,36℃,17℃,37,10,08/15,65,08/12
26688,攀枝花,2021年07月历史天气,30℃,21℃,35℃,19℃,31,8,07/22,55,07/25
26689,攀枝花,2021年06月历史天气,31℃,20℃,38℃,10℃,50,5,06/16,95,06/09
26690,攀枝花,2021年05月历史天气,32℃,19℃,39℃,13℃,31,16,05/22,46,05/01
26691,攀枝花,2021年04月历史天气,29℃,16℃,36℃,8℃,59,27,04/28,92,04/27
26692,攀枝花,2021年03月历史天气,27℃,12℃,33℃,0℃,82,40,03/16,125,03/30
26693,攀枝花,2021年02月历史天气,24℃,8℃,29℃,4℃,44,23,02/07,66,02/02
26694,攀枝花,2021年01月历史天气,19℃,6℃,28℃,-2℃,103,24,01/17,183,01/28
26695,攀枝花,2020年12月历史天气,18℃,5℃,27℃,-4℃,137,42,12/06,233,12/31
26696,攀枝花,2020年11月历史天气,22℃,9℃,28℃,5℃,54,24,11/02,84,11/22
26697,攀枝花,2020年10月历史天气,24℃,16℃,32℃,11℃,49,14,10/20,84,10/22
26698,攀枝花,2020年09月历史天气,27℃,18℃,33℃,13℃,61,18,09/14,105,09/09
26699,攀枝花,2020年08月历史天气,31℃,21℃,36℃,17℃,71,22,08/10,121,08/26
26700,攀枝花,2020年07月历史天气,30℃,22℃,35℃,20℃,46,12,07/17,81,07/04
26701,攀枝花,2020年06月历史天气,33℃,22℃,37℃,18℃,46,21,06/11,72,06/03
26702,攀枝花,2020年05月历史天气,31℃,17℃,37℃,8℃,56,29,05/26,83,05/16
26703,攀枝花,2020年04月历史天气,29℃,15℃,35℃,11℃,65,31,04/24,99,04/06
26704,攀枝花,2020年03月历史天气,30℃,13℃,35℃,9℃,63,24,03/08,102,03/31
26705,攀枝花,2020年02月历史天气,24℃,9℃,30℃,3℃,49,27,02/02,72,02/09
26706,攀枝花,2020年01月历史天气,22℃,7℃,27℃,4℃,67,33,01/28,101,01/14
26707,攀枝花,2019年12月历史天气,20℃,6℃,26℃,4℃,56,23,12/27,89,12/11
26708,攀枝花,2019年11月历史天气,25℃,12℃,29℃,8℃,50,33,11/02,68,11/01
26709,攀枝花,2019年10月历史天气,27℃,17℃,29℃,14℃,53,17,10/17,89,10/24
26710,攀枝花,2019年09月历史天气,27℃,19℃,33℃,15℃,54,17,09/14,91,09/24
26711,攀枝花,2019年08月历史天气,32℃,21℃,37℃,19℃,86,31,08/29,142,08/08
26712,攀枝花,2019年07月历史天气,30℃,22℃,34℃,20℃,57,14,07/09,101,07/07
26713,攀枝花,2019年06月历史天气,33℃,22℃,39℃,16℃,43,18,06/20,68,06/14
26714,攀枝花,2019年05月历史天气,36℃,21℃,42℃,19℃,60,32,05/05,89,05/12
26715,攀枝花,2019年04月历史天气,33℃,18℃,37℃,14℃,55,27,04/17,84,04/01
26716,攀枝花,2019年03月历史天气,29℃,13℃,34℃,10℃,79,29,03/01,129,03/25
26717,攀枝花,2019年02月历史天气,27℃,11℃,32℃,6℃,41,14,02/06,69,02/22
26718,攀枝花,2019年01月历史天气,23℃,7℃,28℃,2℃,72,24,01/09,121,01/12
26719,攀枝花,2018年12月历史天气,23℃,8℃,26℃,5℃,48,21,12/02,75,12/17
26720,攀枝花,2018年11月历史天气,24℃,8℃,28℃,5℃,40,0,11/14,80,11/22
26721,攀枝花,2018年10月历史天气,26℃,15℃,31℃,13℃,45,28,10/30,63,10/10
26722,攀枝花,2018年09月历史天气,28℃,19℃,34℃,16℃,41,38,09/25,44,09/01
26723,攀枝花,2018年08月历史天气,30℃,21℃,34℃,19℃,41,23,08/03,60,08/19
26724,攀枝花,2018年07月历史天气,30℃,22℃,36℃,18℃,43,19,07/11,68,07/25
26725,攀枝花,2018年06月历史天气,29℃,20℃,38℃,16℃,26,11,06/11,42,06/06
26726,攀枝花,2018年05月历史天气,31℃,20℃,40℃,16℃,35,21,05/05,49,05/03
26727,攀枝花,2018年04月历史天气,30℃,15℃,35℃,9℃,35,20,04/06,51,04/02
26728,攀枝花,2018年03月历史天气,27℃,12℃,31℃,7℃,41,24,03/04,58,03/17
26729,攀枝花,2018年02月历史天气,22℃,7℃,29℃,3℃,46,22,02/17,70,02/06
26730,攀枝花,2018年01月历史天气,20℃,6℃,25℃,0℃,52,19,01/06,86,01/02
26731,攀枝花,2017年12月历史天气,21℃,7℃,29℃,4℃,64,28,12/13,101,12/25
26732,攀枝花,2017年11月历史天气,24℃,11℃,28℃,7℃,34,0,11/01,68,11/16
26733,攀枝花,2017年10月历史天气,24℃,15℃,32℃,0℃,0,0,10/01,0,10/01
26734,攀枝花,2017年09月历史天气,29℃,19℃,33℃,17℃,0,0,09/01,0,09/01
26735,攀枝花,2017年08月历史天气,30℃,20℃,34℃,20℃,0,0,08/01,0,08/01
26736,攀枝花,2017年07月历史天气,29℃,19℃,34℃,17℃,0,0,07/01,0,07/01
26737,攀枝花,2017年06月历史天气,28℃,21℃,29℃,18℃,0,0,06/01,0,06/01
26738,攀枝花,2017年05月历史天气,30℃,18℃,37℃,14℃,0,0,05/01,0,05/01
26739,攀枝花,2017年04月历史天气,28℃,16℃,35℃,12℃,0,0,04/01,0,04/01
26740,攀枝花,2017年03月历史天气,26℃,13℃,30℃,10℃,0,0,03/01,0,03/01
26741,攀枝花,2017年02月历史天气,24℃,9℃,28℃,7℃,0,0,02/01,0,02/01
26742,攀枝花,2017年01月历史天气,22℃,7℃,25℃,6℃,0,0,01/01,0,01/01
26743,攀枝花,2016年12月历史天气,20℃,8℃,23℃,7℃,0,0,12/01,0,12/01
26744,攀枝花,2016年11月历史天气,23℃,11℃,30℃,8℃,0,0,11/01,0,11/01
26745,攀枝花,2016年10月历史天气,27℃,16℃,31℃,14℃,0,0,10/01,0,10/01
26746,攀枝花,2016年09月历史天气,27℃,18℃,32℃,16℃,0,0,09/01,0,09/01
26747,攀枝花,2016年08月历史天气,32℃,21℃,37℃,19℃,0,0,08/01,0,08/01
26748,攀枝花,2016年07月历史天气,30℃,21℃,34℃,19℃,0,0,07/01,0,07/01
26749,攀枝花,2016年06月历史天气,30℃,21℃,37℃,17℃,0,0,06/01,0,06/01
26750,攀枝花,2016年05月历史天气,32℃,20℃,37℃,14℃,0,0,05/01,0,05/01
26751,攀枝花,2016年04月历史天气,31℃,18℃,34℃,15℃,0,0,04/01,0,04/01
26752,攀枝花,2016年03月历史天气,27℃,14℃,31℃,9℃,0,0,03/01,0,03/01
26753,攀枝花,2016年02月历史天气,21℃,9℃,26℃,6℃,0,0,02/01,0,02/01
26754,攀枝花,2016年01月历史天气,19℃,6℃,23℃,3℃,0,0,01/01,0,01/01
26755,攀枝花,2015年12月历史天气,19℃,8℃,24℃,6℃,0,0,12/01,0,12/01
26756,攀枝花,2015年11月历史天气,24℃,11℃,27℃,10℃,0,0,11/01,0,11/01
26757,攀枝花,2015年10月历史天气,26℃,15℃,31℃,13℃,0,0,10/01,0,10/01
26758,攀枝花,2015年09月历史天气,29℃,20℃,33℃,19℃,0,0,09/01,0,09/01
26759,攀枝花,2015年08月历史天气,29℃,20℃,33℃,18℃,0,0,08/01,0,08/01
26760,攀枝花,2015年07月历史天气,30℃,20℃,34℃,18℃,0,0,07/01,0,07/01
26761,攀枝花,2015年06月历史天气,34℃,23℃,38℃,19℃,0,0,06/01,0,06/01
26762,攀枝花,2015年05月历史天气,34℃,21℃,38℃,18℃,0,0,05/01,0,05/01
26763,攀枝花,2015年04月历史天气,29℃,17℃,36℃,12℃,0,0,04/01,0,04/01
26764,攀枝花,2015年03月历史天气,30℃,15℃,34℃,12℃,0,0,03/01,0,03/01
26765,攀枝花,2015年02月历史天气,24℃,10℃,30℃,7℃,0,0,02/01,0,02/01
26766,攀枝花,2015年01月历史天气,20℃,7℃,27℃,4℃,0,0,01/01,0,01/01
26767,攀枝花,2014年12月历史天气,20℃,7℃,24℃,5℃,0,0,12/01,0,12/01
26768,攀枝花,2014年11月历史天气,24℃,11℃,27℃,8℃,0,0,11/01,0,11/01
26769,攀枝花,2014年10月历史天气,27℃,16℃,32℃,13℃,0,0,10/01,0,10/01
26770,攀枝花,2014年09月历史天气,30℃,20℃,34℃,17℃,0,0,09/01,0,09/01
26771,攀枝花,2014年08月历史天气,30℃,20℃,34℃,19℃,0,0,08/01,0,08/01
26772,攀枝花,2014年07月历史天气,30℃,22℃,36℃,19℃,0,0,07/01,0,07/01
26773,攀枝花,2014年06月历史天气,27℃,26℃,40℃,19℃,0,0,06/01,0,06/01
26774,攀枝花,2014年05月历史天气,35℃,22℃,39℃,14℃,0,0,05/01,0,05/01
26775,攀枝花,2014年04月历史天气,33℃,19℃,37℃,15℃,0,0,04/01,0,04/01
26776,攀枝花,2014年03月历史天气,29℃,14℃,33℃,12℃,0,0,03/01,0,03/01
26777,攀枝花,2014年02月历史天气,25℃,9℃,29℃,4℃,0,0,02/01,0,02/01
26778,攀枝花,2014年01月历史天气,21℃,6℃,27℃,4℃,0,0,01/01,0,01/01
26779,攀枝花,2013年12月历史天气,19℃,6℃,23℃,2℃,0,0,12/01,0,12/01
26780,攀枝花,2013年11月历史天气,24℃,10℃,28℃,7℃,0,0,11/01,0,11/01
26781,攀枝花,2013年10月历史天气,26℃,15℃,32℃,12℃,0,0,10/01,0,10/01
26782,攀枝花,2013年09月历史天气,28℃,18℃,33℃,16℃,0,0,09/01,0,09/01
26783,攀枝花,2013年08月历史天气,31℃,21℃,35℃,20℃,0,0,08/01,0,08/01
26784,攀枝花,2013年07月历史天气,31℃,22℃,34℃,19℃,0,0,07/01,0,07/01
26785,攀枝花,2013年06月历史天气,33℃,21℃,38℃,17℃,0,0,06/01,0,06/01
26786,攀枝花,2013年05月历史天气,32℃,20℃,38℃,15℃,0,0,05/01,0,05/01
26787,攀枝花,2013年04月历史天气,31℃,17℃,36℃,12℃,0,0,04/01,0,04/01
26788,攀枝花,2013年03月历史天气,30℃,14℃,33℃,13℃,0,0,03/01,0,03/01
26789,攀枝花,2013年02月历史天气,28℃,11℃,32℃,8℃,0,0,02/01,0,02/01
26790,攀枝花,2013年01月历史天气,22℃,6℃,26℃,5℃,0,0,01/01,0,01/01
26791,攀枝花,2012年12月历史天气,22℃,7℃,26℃,4℃,0,0,12/01,0,12/01
26792,攀枝花,2012年11月历史天气,26℃,11℃,29℃,9℃,0,0,11/01,0,11/01
26793,攀枝花,2012年10月历史天气,27℃,15℃,32℃,12℃,0,0,10/01,0,10/01
26794,攀枝花,2012年09月历史天气,29℃,19℃,34℃,18℃,0,0,09/01,0,09/01
26795,攀枝花,2012年08月历史天气,32℃,21℃,35℃,20℃,0,0,08/01,0,08/01
26796,攀枝花,2012年07月历史天气,31℃,22℃,36℃,19℃,0,0,07/01,0,07/01
26797,攀枝花,2012年06月历史天气,32℃,21℃,37℃,18℃,0,0,06/01,0,06/01
26798,攀枝花,2012年05月历史天气,35℃,23℃,39℃,20℃,0,0,05/01,0,05/01
26799,攀枝花,2012年04月历史天气,31℃,19℃,35℃,18℃,0,0,04/01,0,04/01
26800,攀枝花,2012年03月历史天气,29℃,14℃,34℃,10℃,0,0,03/01,0,03/01
26801,攀枝花,2012年02月历史天气,28℃,12℃,31℃,8℃,0,0,02/01,0,02/01
26802,攀枝花,2012年01月历史天气,23℃,8℃,27℃,4℃,0,0,01/01,0,01/01
26803,攀枝花,2011年12月历史天气,20℃,7℃,25℃,5℃,0,0,12/01,0,12/01
26804,攀枝花,2011年11月历史天气,24℃,9℃,27℃,7℃,0,0,11/01,0,11/01
26805,攀枝花,2011年10月历史天气,26℃,16℃,31℃,12℃,0,0,10/01,0,10/01
26806,攀枝花,2011年09月历史天气,30℃,20℃,34℃,16℃,0,0,09/01,0,09/01
26807,攀枝花,2011年08月历史天气,32℃,20℃,36℃,18℃,0,0,08/01,0,08/01
26808,攀枝花,2011年07月历史天气,31℃,21℃,36℃,18℃,0,0,07/01,0,07/01
26809,攀枝花,2011年06月历史天气,31℃,21℃,38℃,15℃,0,0,06/01,0,06/01
26810,攀枝花,2011年05月历史天气,32℃,20℃,38℃,15℃,0,0,05/01,0,05/01
26811,攀枝花,2011年04月历史天气,30℃,17℃,35℃,14℃,0,0,04/01,0,04/01
26812,攀枝花,2011年03月历史天气,26℃,13℃,32℃,10℃,0,0,03/01,0,03/01
26813,攀枝花,2011年02月历史天气,26℃,9℃,31℃,6℃,0,0,02/01,0,02/01
26814,攀枝花,2011年01月历史天气,22℃,6℃,25℃,2℃,0,0,01/01,0,01/01
26815,普洱,2022年04月历史天气,26℃,13℃,32℃,6℃,49,21,04/01,77,04/27
26816,普洱,2022年03月历史天气,27℃,12℃,31℃,5℃,50,12,03/22,88,03/17
26817,普洱,2022年02月历史天气,20℃,8℃,24℃,6℃,36,10,02/13,62,02/27
26818,普洱,2022年01月历史天气,19℃,7℃,22℃,4℃,38,18,01/02,59,01/25
26819,普洱,2021年12月历史天气,19℃,9℃,23℃,6℃,34,18,12/07,50,12/01
26820,普洱,2021年11月历史天气,22℃,14℃,25℃,10℃,29,9,11/14,50,11/29
26821,普洱,2021年10月历史天气,23℃,17℃,29℃,15℃,28,9,10/26,47,10/08
26822,普洱,2021年09月历史天气,26℃,18℃,30℃,16℃,48,11,09/01,86,09/08
26823,普洱,2021年08月历史天气,25℃,19℃,35℃,18℃,21,8,08/14,35,08/13
26824,普洱,2021年07月历史天气,26℃,19℃,29℃,17℃,17,5,07/14,30,07/05
26825,普洱,2021年06月历史天气,27℃,20℃,35℃,18℃,34,11,06/01,57,06/22
26826,普洱,2021年05月历史天气,28℃,18℃,35℃,15℃,29,8,05/25,50,05/02
26827,普洱,2021年04月历史天气,26℃,16℃,33℃,12℃,55,22,04/01,89,04/02
26828,普洱,2021年03月历史天气,26℃,12℃,30℃,10℃,94,13,03/21,176,03/29
26829,普洱,2021年02月历史天气,21℃,9℃,26℃,4℃,49,24,02/08,74,02/28
26830,普洱,2021年01月历史天气,19℃,9℃,24℃,3℃,62,22,01/10,102,01/22
26831,普洱,2020年12月历史天气,20℃,10℃,25℃,7℃,53,21,12/20,85,12/28
26832,普洱,2020年11月历史天气,23℃,12℃,27℃,9℃,48,20,11/05,77,11/25
26833,普洱,2020年10月历史天气,24℃,16℃,29℃,13℃,37,13,10/20,61,10/28
26834,普洱,2020年09月历史天气,27℃,19℃,30℃,16℃,34,13,09/24,55,09/28
26835,普洱,2020年08月历史天气,26℃,20℃,35℃,19℃,33,10,08/25,57,08/16
26836,普洱,2020年07月历史天气,26℃,20℃,29℃,19℃,32,7,07/20,58,07/06
26837,普洱,2020年06月历史天气,28℃,20℃,32℃,19℃,35,16,06/16,55,06/01
26838,普洱,2020年05月历史天气,30℃,18℃,34℃,16℃,54,26,05/21,82,05/11
26839,普洱,2020年04月历史天气,27℃,15℃,34℃,13℃,80,25,04/26,136,04/04
26840,普洱,2020年03月历史天气,28℃,13℃,31℃,11℃,75,44,03/08,106,03/16
26841,普洱,2020年02月历史天气,23℃,10℃,27℃,8℃,58,30,02/13,87,02/27
26842,普洱,2020年01月历史天气,22℃,9℃,25℃,3℃,49,25,01/04,74,01/07
26843,普洱,2019年12月历史天气,20℃,8℃,25℃,4℃,64,23,12/03,105,12/16
26844,普洱,2019年11月历史天气,23℃,14℃,26℃,10℃,44,24,11/09,64,11/25
26845,普洱,2019年10月历史天气,25℃,17℃,28℃,15℃,38,17,10/13,59,10/30
26846,普洱,2019年09月历史天气,26℃,18℃,29℃,16℃,37,10,09/10,64,09/28
26847,普洱,2019年08月历史天气,27℃,20℃,30℃,19℃,33,13,08/04,53,08/10
26848,普洱,2019年07月历史天气,27℃,20℃,30℃,19℃,28,15,07/23,42,07/03
26849,普洱,2019年06月历史天气,28℃,20℃,32℃,19℃,26,12,06/08,41,06/10
26850,普洱,2019年05月历史天气,32℃,19℃,36℃,17℃,65,23,05/30,108,05/10
26851,普洱,2019年04月历史天气,30℃,15℃,34℃,14℃,110,40,04/23,181,04/14
26852,普洱,2019年03月历史天气,26℃,12℃,30℃,9℃,82,44,03/01,120,03/15
26853,普洱,2019年02月历史天气,24℃,10℃,27℃,7℃,50,20,02/05,80,02/24
26854,普洱,2019年01月历史天气,20℃,10℃,23℃,8℃,47,11,01/08,84,01/16
26855,普洱,2018年12月历史天气,21℃,11℃,25℃,5℃,48,10,12/14,86,12/28
26856,普洱,2018年11月历史天气,23℃,12℃,25℃,9℃,48,16,11/15,80,11/01
26857,普洱,2018年10月历史天气,23℃,16℃,27℃,14℃,35,7,10/22,63,10/19
26858,普洱,2018年09月历史天气,27℃,19℃,30℃,18℃,14,10,09/02,19,09/06
26859,普洱,2018年08月历史天气,26℃,19℃,30℃,17℃,23,8,08/04,38,08/29
26860,普洱,2018年07月历史天气,26℃,20℃,31℃,19℃,13,8,07/01,18,07/04
26861,普洱,2018年06月历史天气,25℃,19℃,29℃,18℃,23,7,06/23,40,06/19
26862,普洱,2018年05月历史天气,26℃,17℃,31℃,15℃,42,15,05/03,70,05/08
26863,普洱,2018年04月历史天气,26℃,15℃,32℃,11℃,66,12,04/18,121,04/02
26864,普洱,2018年03月历史天气,24℃,12℃,28℃,9℃,50,11,03/23,89,03/26
26865,普洱,2018年02月历史天气,21℃,9℃,27℃,6℃,32,15,02/03,50,02/09
26866,普洱,2018年01月历史天气,19℃,9℃,23℃,5℃,26,13,01/27,39,01/08
26867,普洱,2017年12月历史天气,20℃,10℃,24℃,3℃,44,13,12/12,75,12/25
26868,普洱,2017年11月历史天气,23℃,13℃,28℃,8℃,36,0,11/01,72,11/15
26869,普洱,2017年10月历史天气,24℃,15℃,29℃,0℃,0,0,10/01,0,10/01
26870,普洱,2017年09月历史天气,27℃,19℃,30℃,18℃,0,0,09/01,0,09/01
26871,普洱,2017年08月历史天气,27℃,19℃,31℃,19℃,0,0,08/01,0,08/01
26872,普洱,2017年07月历史天气,26℃,19℃,31℃,17℃,0,0,07/01,0,07/01
26873,普洱,2017年06月历史天气,28℃,19℃,32℃,18℃,0,0,06/01,0,06/01
26874,普洱,2017年05月历史天气,28℃,17℃,32℃,15℃,0,0,05/01,0,05/01
26875,普洱,2017年04月历史天气,26℃,15℃,31℃,13℃,0,0,04/01,0,04/01
26876,普洱,2017年03月历史天气,25℃,12℃,29℃,9℃,0,0,03/01,0,03/01
26877,普洱,2017年02月历史天气,23℃,9℃,27℃,6℃,0,0,02/01,0,02/01
26878,普洱,2017年01月历史天气,21℃,11℃,25℃,5℃,0,0,01/01,0,01/01
26879,普洱,2016年12月历史天气,21℃,10℃,24℃,8℃,0,0,12/01,0,12/01
26880,普洱,2016年11月历史天气,23℃,13℃,27℃,9℃,0,0,11/01,0,11/01
26881,普洱,2016年10月历史天气,26℃,17℃,30℃,16℃,0,0,10/01,0,10/01
26882,普洱,2016年09月历史天气,27℃,19℃,30℃,17℃,0,0,09/01,0,09/01
26883,普洱,2016年08月历史天气,28℃,19℃,31℃,19℃,0,0,08/01,0,08/01
26884,普洱,2016年07月历史天气,27℃,20℃,30℃,18℃,0,0,07/01,0,07/01
26885,普洱,2016年06月历史天气,28℃,20℃,31℃,19℃,0,0,06/01,0,06/01
26886,普洱,2016年05月历史天气,29℃,18℃,34℃,15℃,0,0,05/01,0,05/01
